[01:31:18.055] |I| [run_app]: Module SceLibFios2 (at "app0:sce_module/libfios2.suprx") module_start returned 0x0
[01:31:18.059] |D| [run_app]: Running module_start of library: SceUlt at address 0x90771
[01:31:18.067] |W| [unimplemented_impl]: Unimplemented _sceUlobjMgrRegisterLibultProtocolRevision import called.
[01:31:18.067] |I| [run_app]: Module SceUlt (at "app0:sce_module/libult.suprx") module_start returned 0x0
[01:31:18.074] |W| [unimplemented_impl]: Unimplemented sceKernelRegisterThreadEventHandler import called.
[01:31:18.137] |I| [load_module]: Loading module ID: 0x13
[01:31:18.139] |C| [load_self]: Unknown segment type 0x6FFFFF01
[01:31:18.139] |I| [load_self]: Loaded module segment 0 @ [0x00393000 - 0x0039608C / 0x81000000] (size: 0x0000308C) of module sys/external/libsystemgesture.suprx
[01:31:18.139] |I| [load_self]: Loaded module segment 1 @ [0x00397000 - 0x00397BF0 / 0x81004000] (size: 0x00000BF0) of module sys/external/libsystemgesture.suprx
[01:31:18.139] |I| [load_self]: Loading symbols for SELF: sys/external/libsystemgesture.suprx
[01:31:18.139] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x396074
[01:31:18.140] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x395BD4
[01:31:18.140] |I| [load_module]: Module SceSystemGesture (at "sys/external/libsystemgesture.suprx") loaded
[01:31:18.140] |D| [load_module]: Running module_start of module: SceSystemGesture
[01:31:18.140] |I| [load_module]: Module SceSystemGesture (at "sys/external/libsystemgesture.suprx") module_start returned 0x0
[01:31:18.140] |D| [log_import_call]: [LLE] TID: 8   FUNC: 0x6078A08B sceSystemGestureInitializePrimitiveTouchRecognizer at 0x247110
[01:31:18.141] |W| [unimplemented_impl]: Unimplemented sceTouchGetPixelDensity2 import called.
[01:31:18.141] |D| [log_import_call]: [LLE] TID: 8   FUNC: 0xC3367370 sceSystemGestureCreateTouchRecognizer at 0x247140
[01:31:18.142] |E| [call_import]: Import function for NID 0xE340C039 not found (thread name: PCSG00360, thread ID: 8)
[01:31:18.210] |W| [stubbed_impl]: Stubbed sceGxmMapMemory import called. (always return success)
[01:31:18.210] |W| [stubbed_impl]: Stubbed sceGxmMapVertexUsseMemory import called. (always return success)
[01:31:18.211] |W| [stubbed_impl]: Stubbed sceGxmMapFragmentUsseMemory import called. (always return success)
[01:31:18.238] |W| [stubbed_impl]: Stubbed sceDisplayWaitSetFrameBuf import called. (move after setframebuf)
[01:31:18.259] |D| [export_sceGxmCreateRenderTarget]: scene par frame: 1
[01:31:18.260] |W| [unimplemented_impl]: Unimplemented sceAppUtilInit import called.
[01:31:18.292] |D| [export_sceGxmCreateRenderTarget]: scene par frame: 1
[01:31:18.326] |D| [export_sceGxmCreateRenderTarget]: scene par frame: 1
[01:31:18.408] |D| [export_sceGxmCreateRenderTarget]: scene par frame: 1
[01:31:18.426] |D| [export_sceGxmCreateRenderTarget]: scene par frame: 1
[01:31:18.459] |D| [export_sceGxmCreateRenderTarget]: scene par frame: 1
[01:31:18.476] |D| [export_sceGxmCreateRenderTarget]: scene par frame: 1
[01:31:18.509] |D| [export_sceGxmCreateRenderTarget]: scene par frame: 1
[01:31:18.526] |D| [export_sceGxmCreateRenderTarget]: scene par frame: 1
[01:31:18.559] |D| [export_sceGxmCreateRenderTarget]: scene par frame: 1
[01:31:18.599] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/aaa (target path: app0:aaa)
[01:31:18.599] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:18.600] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/aaa (target path: app0:aaa)
[01:31:18.600] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:18.600] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/aaa (target path: app0:aaa)
[01:31:18.600] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
