[14:02:24.160] |E| [call_import]: Import function for NID 0xE340C008 not found (thread name: PCSG01085, thread ID: 10)
[14:02:24.161] |I| [export_sceClibPrintf]: FIOS2 ERROR: The ramcache's internal state is corrupt and it will be disabled!

[14:02:24.162] |I| [export_sceClibPrintf]: FIOS2 ERROR: A common cause of this problem is declaring the SceFiosRamCacheContext on the stack. Both the SceFiosRamCacheContext and pWorkBuffer must remain valid while the I/O filter is in place!

[14:02:24.167] |I| [export_sceClibPrintf]: FIOS2 warning: iofilter 0x003681F8:{ pFilterContext:0x00414E70, descErr:SCE_FIOS_ERROR_BAD_PTR } returned error -2138963962 while filtering chunk tree chunk 27:{ type:CHUNK_ROOT, scheduled:0, completed:0, executing:0, prepared:0, parents:none, children:{31}, op 0x00014001:{ what:OP_FH_OPEN, done:0, err:SCE_FIOS_OK, h:0x00018001, path:"app0:/update11.arc", attr:{ priority:0, opflags:0x00000180 }, rootChunk:0, internalFlags:0x00000010 } }

[14:02:24.167] |I| [export_sceIoOpen]: Opening file: app0:/update11.arc
[14:02:24.167] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG01085/update11.arc (target path: app0:/update11.arc)
[14:02:24.167] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[14:02:24.168] |I| [export_sceClibPrintf]: FIOS2 warning: iofilter 0x003681F8:{ pFilterContext:0x00414E70, descErr:SCE_FIOS_ERROR_BAD_PTR } returned error -2138963962 while filtering chunk tree chunk 37:{ type:CHUNK_ROOT, scheduled:0, completed:0, executing:0, prepared:0, parents:none, children:{41}, op 0x00014002:{ what:OP_FH_OPEN, done:0, err:SCE_FIOS_OK, h:0x00018002, path:"app0:/update10.arc", attr:{ priority:0, opflags:0x00000180 }, rootChunk:0, internalFlags:0x00000010 } }

[14:02:24.168] |I| [export_sceIoOpen]: Opening file: app0:/update10.arc
[14:02:24.168] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG01085/update10.arc (target path: app0:/update10.arc)
[14:02:24.168] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[14:02:24.169] |I| [export_sceClibPrintf]: FIOS2 warning: iofilter 0x003681F8:{ pFilterContext:0x00414E70, descErr:SCE_FIOS_ERROR_BAD_PTR } returned error -2138963962 while filtering chunk tree chunk 47:{ type:CHUNK_ROOT, scheduled:0, completed:0, executing:0, prepared:0, parents:none, children:{51}, op 0x00014003:{ what:OP_FH_OPEN, done:0, err:SCE_FIOS_OK, h:0x00018003, path:"app0:/update9.arc", attr:{ priority:0, opflags:0x00000180 }, rootChunk:0, internalFlags:0x00000010 } }

[14:02:24.169] |I| [export_sceIoOpen]: Opening file: app0:/update9.arc
[14:02:24.169] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG01085/update9.arc (target path: app0:/update9.arc)
[14:02:24.169] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[14:02:24.169] |I| [export_sceClibPrintf]: FIOS2 warning: iofilter 0x003681F8:{ pFilterContext:0x00414E70, descErr:SCE_FIOS_ERROR_BAD_PTR } returned error -2138963962 while filtering chunk tree chunk 57:{ type:CHUNK_ROOT, scheduled:0, completed:0, executing:0, prepared:0, parents:none, children:{61}, op 0x00014004:{ what:OP_FH_OPEN, done:0, err:SCE_FIOS_OK, h:0x00018004, path:"app0:/update8.arc", attr:{ priority:0, opflags:0x00000180 }, rootChunk:0, internalFlags:0x00000010 } }

[14:02:24.169] |I| [export_sceIoOpen]: Opening file: app0:/update8.arc
[14:02:24.170] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG01085/update8.arc (target path: app0:/update8.arc)
[14:02:24.170] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[14:02:24.170] |I| [export_sceClibPrintf]: FIOS2 warning: iofilter 0x003681F8:{ pFilterContext:0x00414E70, descErr:SCE_FIOS_ERROR_BAD_PTR } returned error -2138963962 while filtering chunk tree chunk 67:{ type:CHUNK_ROOT, scheduled:0, completed:0, executing:0, prepared:0, parents:none, children:{71}, op 0x00014005:{ what:OP_FH_OPEN, done:0, err:SCE_FIOS_OK, h:0x00018005, path:"app0:/update7.arc", attr:{ priority:0, opflags:0x00000180 }, rootChunk:0, internalFlags:0x00000010 } }

[14:02:24.170] |I| [export_sceIoOpen]: Opening file: app0:/update7.arc
[14:02:24.170] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG01085/update7.arc (target path: app0:/update7.arc)
[14:02:24.170] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[14:02:24.171] |I| [export_sceClibPrintf]: FIOS2 warning: iofilter 0x003681F8:{ pFilterContext:0x00414E70, descErr:SCE_FIOS_ERROR_BAD_PTR } returned error -2138963962 while filtering chunk tree chunk 77:{ type:CHUNK_ROOT, scheduled:0, completed:0, executing:0, prepared:0, parents:none, children:{81}, op 0x00014006:{ what:OP_FH_OPEN, done:0, err:SCE_FIOS_OK, h:0x00018006, path:"app0:/update6.arc", attr:{ priority:0, opflags:0x00000180 }, rootChunk:0, internalFlags:0x00000010 } }

[14:02:24.171] |I| [export_sceIoOpen]: Opening file: app0:/update6.arc
[14:02:24.171] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG01085/update6.arc (target path: app0:/update6.arc)
[14:02:24.171] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[14:02:24.172] |I| [export_sceClibPrintf]: FIOS2 warning: iofilter 0x003681F8:{ pFilterContext:0x00414E70, descErr:SCE_FIOS_ERROR_BAD_PTR } returned error -2138963962 while filtering chunk tree chunk 87:{ type:CHUNK_ROOT, scheduled:0, completed:0, executing:0, prepared:0, parents:none, children:{91}, op 0x00014007:{ what:OP_FH_OPEN, done:0, err:SCE_FIOS_OK, h:0x00018007, path:"app0:/update5.arc", attr:{ priority:0, opflags:0x00000180 }, rootChunk:0, internalFlags:0x00000010 } }

[14:02:24.172] |I| [export_sceIoOpen]: Opening file: app0:/update5.arc
[14:02:24.172] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG01085/update5.arc (target path: app0:/update5.arc)
[14:02:24.172] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[14:02:24.176] |I| [export_sceClibPrintf]: FIOS2 warning: iofilter 0x003681F8:{ pFilterContext:0x00414E70, descErr:SCE_FIOS_ERROR_BAD_PTR } returned error -2138963962 while filtering chunk tree chunk 97:{ type:CHUNK_ROOT, scheduled:0, completed:0, executing:0, prepared:0, parents:none, children:{101}, op 0x00014008:{ what:OP_FH_OPEN, done:0, err:SCE_FIOS_OK, h:0x00018008, path:"app0:/update4.arc", attr:{ priority:0, opflags:0x00000180 }, rootChunk:0, internalFlags:0x00000010 } }

[14:02:24.176] |I| [export_sceIoOpen]: Opening file: app0:/update4.arc
[14:02:24.176] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG01085/update4.arc (target path: app0:/update4.arc)
[14:02:24.176] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[14:02:24.177] |I| [export_sceClibPrintf]: FIOS2 warning: iofilter 0x003681F8:{ pFilterContext:0x00414E70, descErr:SCE_FIOS_ERROR_BAD_PTR } returned error -2138963962 while filtering chunk tree chunk 107:{ type:CHUNK_ROOT, scheduled:0, completed:0, executing:0, prepared:0, parents:none, children:{111}, op 0x00014009:{ what:OP_FH_OPEN, done:0, err:SCE_FIOS_OK, h:0x00018009, path:"app0:/update3.arc", attr:{ priority:0, opflags:0x00000180 }, rootChunk:0, internalFlags:0x00000010 } }

[14:02:24.177] |I| [export_sceIoOpen]: Opening file: app0:/update3.arc
[14:02:24.177] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG01085/update3.arc (target path: app0:/update3.arc)
[14:02:24.177] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[14:02:24.178] |I| [export_sceClibPrintf]: FIOS2 warning: iofilter 0x003681F8:{ pFilterContext:0x00414E70, descErr:SCE_FIOS_ERROR_BAD_PTR } returned error -2138963962 while filtering chunk tree chunk 117:{ type:CHUNK_ROOT, scheduled:0, completed:0, executing:0, prepared:0, parents:none, children:{121}, op 0x0001400A:{ what:OP_FH_OPEN, done:0, err:SCE_FIOS_OK, h:0x0001800A, path:"app0:/update2.arc", attr:{ priority:0, opflags:0x00000180 }, rootChunk:0, internalFlags:0x00000010 } }

[14:02:24.178] |I| [export_sceIoOpen]: Opening file: app0:/update2.arc
[14:02:24.178] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG01085/update2.arc (target path: app0:/update2.arc)
[14:02:24.178] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[14:02:24.179] |I| [export_sceClibPrintf]: FIOS2 warning: iofilter 0x003681F8:{ pFilterContext:0x00414E70, descErr:SCE_FIOS_ERROR_BAD_PTR } returned error -2138963962 while filtering chunk tree chunk 127:{ type:CHUNK_ROOT, scheduled:0, completed:0, executing:0, prepared:0, parents:none, children:{131}, op 0x0001400B:{ what:OP_FH_OPEN, done:0, err:SCE_FIOS_OK, h:0x0001800B, path:"app0:/update1.arc", attr:{ priority:0, opflags:0x00000180 }, rootChunk:0, internalFlags:0x00000010 } }

[14:02:24.179] |I| [export_sceIoOpen]: Opening file: app0:/update1.arc
[14:02:24.179] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG01085/update1.arc (target path: app0:/update1.arc)
[14:02:24.179] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[14:02:24.180] |I| [export_sceClibPrintf]: FIOS2 warning: iofilter 0x003681F8:{ pFilterContext:0x00414E70, descErr:SCE_FIOS_ERROR_BAD_PTR } returned error -2138963962 while filtering chunk tree chunk 137:{ type:CHUNK_ROOT, scheduled:0, completed:0, executing:0, prepared:0, parents:none, children:{141}, op 0x0001400C:{ what:OP_FH_OPEN, done:0, err:SCE_FIOS_OK, h:0x0001800C, path:"app0:/update.arc", attr:{ priority:0, opflags:0x00000180 }, rootChunk:0, internalFlags:0x00000010 } }

[14:02:24.180] |I| [export_sceIoOpen]: Opening file: app0:/update.arc
[14:02:24.180] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG01085/update.arc (target path: app0:/update.arc)
[14:02:24.180] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[14:02:24.181] |I| [export_sceClibPrintf]: FIOS2 warning: iofilter 0x003681F8:{ pFilterContext:0x00414E70, descErr:SCE_FIOS_ERROR_BAD_PTR } returned error -2138963962 while filtering chunk tree chunk 147:{ type:CHUNK_ROOT, scheduled:0, completed:0, executing:0, prepared:0, parents:none, children:{151}, op 0x0001400D:{ what:OP_FH_OPEN, done:0, err:SCE_FIOS_OK, h:0x0001800D, path:"app0:/cache12.arc", attr:{ priority:0, opflags:0x00000180 }, rootChunk:0, internalFlags:0x00000010 } }

[14:02:24.181] |I| [export_sceIoOpen]: Opening file: app0:/cache12.arc
[14:02:24.181] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG01085/cache12.arc (target path: app0:/cache12.arc)
[14:02:24.181] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[14:02:24.181] |I| [export_sceClibPrintf]: FIOS2 warning: iofilter 0x003681F8:{ pFilterContext:0x00414E70, descErr:SCE_FIOS_ERROR_BAD_PTR } returned error -2138963962 while filtering chunk tree chunk 157:{ type:CHUNK_ROOT, scheduled:0, completed:0, executing:0, prepared:0, parents:none, children:{161}, op 0x0001400E:{ what:OP_FH_OPEN, done:0, err:SCE_FIOS_OK, h:0x0001800E, path:"app0:/cache11.arc", attr:{ priority:0, opflags:0x00000180 }, rootChunk:0, internalFlags:0x00000010 } }

[14:02:24.182] |I| [export_sceIoOpen]: Opening file: app0:/cache11.arc
[14:02:24.182] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG01085/cache11.arc (target path: app0:/cache11.arc)
[14:02:24.182] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[14:02:24.182] |I| [export_sceClibPrintf]: FIOS2 warning: iofilter 0x003681F8:{ pFilterContext:0x00414E70, descErr:SCE_FIOS_ERROR_BAD_PTR } returned error -2138963962 while filtering chunk tree chunk 167:{ type:CHUNK_ROOT, scheduled:0, completed:0, executing:0, prepared:0, parents:none, children:{171}, op 0x0001400F:{ what:OP_FH_OPEN, done:0, err:SCE_FIOS_OK, h:0x0001800F, path:"app0:/cache10.arc", attr:{ priority:0, opflags:0x00000180 }, rootChunk:0, internalFlags:0x00000010 } }

[14:02:24.182] |I| [export_sceIoOpen]: Opening file: app0:/cache10.arc
[14:02:24.182] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG01085/cache10.arc (target path: app0:/cache10.arc)
[14:02:24.182] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[14:02:24.183] |I| [export_sceClibPrintf]: FIOS2 warning: iofilter 0x003681F8:{ pFilterContext:0x00414E70, descErr:SCE_FIOS_ERROR_BAD_PTR } returned error -2138963962 while filtering chunk tree chunk 177:{ type:CHUNK_ROOT, scheduled:0, completed:0, executing:0, prepared:0, parents:none, children:{181}, op 0x00014010:{ what:OP_FH_OPEN, done:0, err:SCE_FIOS_OK, h:0x00018010, path:"app0:/cache9.arc", attr:{ priority:0, opflags:0x00000180 }, rootChunk:0, internalFlags:0x00000010 } }

[14:02:24.183] |I| [export_sceIoOpen]: Opening file: app0:/cache9.arc
[14:02:24.183] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG01085/cache9.arc (target path: app0:/cache9.arc)
[14:02:24.183] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[14:02:24.183] |I| [export_sceClibPrintf]: FIOS2 warning: iofilter 0x003681F8:{ pFilterContext:0x00414E70, descErr:SCE_FIOS_ERROR_BAD_PTR } returned error -2138963962 while filtering chunk tree chunk 187:{ type:CHUNK_ROOT, scheduled:0, completed:0, executing:0, prepared:0, parents:none, children:{191}, op 0x00014011:{ what:OP_FH_OPEN, done:0, err:SCE_FIOS_OK, h:0x00018011, path:"app0:/cache8.arc", attr:{ priority:0, opflags:0x00000180 }, rootChunk:0, internalFlags:0x00000010 } }

[14:02:24.183] |I| [export_sceIoOpen]: Opening file: app0:/cache8.arc
[14:02:24.184] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG01085/cache8.arc (target path: app0:/cache8.arc)
[14:02:24.184] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[14:02:24.184] |I| [export_sceClibPrintf]: FIOS2 warning: iofilter 0x003681F8:{ pFilterContext:0x00414E70, descErr:SCE_FIOS_ERROR_BAD_PTR } returned error -2138963962 while filtering chunk tree chunk 197:{ type:CHUNK_ROOT, scheduled:0, completed:0, executing:0, prepared:0, parents:none, children:{201}, op 0x00014012:{ what:OP_FH_OPEN, done:0, err:SCE_FIOS_OK, h:0x00018012, path:"app0:/cache7.arc", attr:{ priority:0, opflags:0x00000180 }, rootChunk:0, internalFlags:0x00000010 } }

[14:02:24.184] |I| [export_sceIoOpen]: Opening file: app0:/cache7.arc
[14:02:24.184] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG01085/cache7.arc (target path: app0:/cache7.arc)
[14:02:24.185] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
[14:02:24.185] |I| [export_sceClibPrintf]: FIOS2 warning: iofilter 0x003681F8:{ pFilterContext:0x00414E70, descErr:SCE_FIOS_ERROR_BAD_PTR } returned error -2138963962 while filtering chunk tree chunk 207:{ type:CHUNK_ROOT, scheduled:0, completed:0, executing:0, prepared:0, parents:none, children:{211}, op 0x00014013:{ what:OP_FH_OPEN, done:0, err:SCE_FIOS_OK, h:0x00018013, path:"app0:/cache6.arc", attr:{ priority:0, opflags:0x00000180 }, rootChunk:0, internalFlags:0x00000010 } }

[14:02:24.185] |I| [export_sceIoOpen]: Opening file: app0:/cache6.arc
[14:02:24.185] |E| [open_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG01085/cache6.arc (target path: app0:/cache6.arc)
[14:02:24.185] |W| [io_error_impl]: open_file (sceIoOpen) returned 0x80010002
