[06:15:05.393] |D| [export_sceDisplayWaitSetFrameBufMultiCB]: WaitSetFrameBufMultiCB: 1
[06:15:05.393] |D| [export_sceDisplayWaitVblankStartMultiCB]: WaitVblankStartMultiCB: 1
[06:15:05.410] |D| [export_sceDisplayWaitSetFrameBufMultiCB]: WaitSetFrameBufMultiCB: 1
[06:15:05.410] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.411] |D| [export_sceDisplayWaitVblankStartMultiCB]: WaitVblankStartMultiCB: 1
[06:15:05.427] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.427] |D| [export_sceDisplayWaitSetFrameBufMultiCB]: WaitSetFrameBufMultiCB: 1
[06:15:05.427] |D| [export_sceDisplayWaitVblankStartMultiCB]: WaitVblankStartMultiCB: 1
[06:15:05.444] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.444] |D| [export_sceDisplayWaitSetFrameBufMultiCB]: WaitSetFrameBufMultiCB: 1
[06:15:05.444] |D| [export_sceDisplayWaitVblankStartMultiCB]: WaitVblankStartMultiCB: 1
[06:15:05.461] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.461] |D| [export_sceDisplayWaitSetFrameBufMultiCB]: WaitSetFrameBufMultiCB: 1
[06:15:05.461] |D| [export_sceDisplayWaitVblankStartMultiCB]: WaitVblankStartMultiCB: 1
[06:15:05.477] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.478] |D| [export_sceDisplayWaitSetFrameBufMultiCB]: WaitSetFrameBufMultiCB: 1
[06:15:05.478] |D| [export_sceDisplayWaitVblankStartMultiCB]: WaitVblankStartMultiCB: 1
[06:15:05.495] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.495] |D| [export_sceDisplayWaitSetFrameBufMultiCB]: WaitSetFrameBufMultiCB: 1
[06:15:05.496] |D| [export_sceDisplayWaitVblankStartMultiCB]: WaitVblankStartMultiCB: 1
[06:15:05.512] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.512] |D| [export_sceDisplayWaitSetFrameBufMultiCB]: WaitSetFrameBufMultiCB: 1
[06:15:05.512] |D| [export_sceDisplayWaitVblankStartMultiCB]: WaitVblankStartMultiCB: 1
[06:15:05.528] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.529] |D| [export_sceDisplayWaitSetFrameBufMultiCB]: WaitSetFrameBufMultiCB: 1
[06:15:05.529] |D| [export_sceDisplayWaitVblankStartMultiCB]: WaitVblankStartMultiCB: 1
[06:15:05.545] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.546] |D| [export_sceDisplayWaitSetFrameBufMultiCB]: WaitSetFrameBufMultiCB: 1
[06:15:05.546] |D| [export_sceDisplayWaitVblankStartMultiCB]: WaitVblankStartMultiCB: 1
[06:15:05.562] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.563] |D| [export_sceDisplayWaitSetFrameBufMultiCB]: WaitSetFrameBufMultiCB: 1
[06:15:05.563] |D| [export_sceDisplayWaitVblankStartMultiCB]: WaitVblankStartMultiCB: 1
[06:15:05.580] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.580] |D| [export_sceDisplayWaitSetFrameBufMultiCB]: WaitSetFrameBufMultiCB: 1
[06:15:05.580] |D| [export_sceDisplayWaitVblankStartMultiCB]: WaitVblankStartMultiCB: 1
[06:15:05.596] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.597] |D| [export_sceDisplayWaitSetFrameBufMultiCB]: WaitSetFrameBufMultiCB: 1
[06:15:05.613] |D| [export_sceDisplayWaitVblankStartCB]: WaitVblankStartCB: 1
[06:15:05.614] |D| [export_sceDisplayWaitSetFrameBufMultiCB]: WaitSetFrameBufMultiCB: 1
